"","c.X5...0..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...1..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...2..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...3..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...4..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...5..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...6..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...7..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...8..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0..","c.X5...9..X0...0..X0.1...0..X0.2...0..X0.3...0..X0.4...0..X0.5...0.."
"X0.444",0.00118183353030559,0,0.0352467270896274,0.0451802316098516,0.000513522766175967,0.00276752767527675,0,0,0.000341821910784481,0.000168095478231636
"X0.445",0.0646631774438629,0.000296647878967665,0.119838872104733,0.107812754852389,0.00188291680931188,0.0238007380073801,0.00118283203785063,0.000159616919393456,0.00615279439412066,0.00100857286938981
"X0.446",0.232990038831673,0.00192821121328983,0.231789191003693,0.179905398793019,0.00393700787401575,0.110147601476015,0.00608313619466036,0.000638467677573823,0.0341821910784481,0.0023533366952429
"X0.447",0.455005909167652,0.0108276475823198,0.379489761664988,0.238623389332898,0.0094145840465594,0.246125461254613,0.0294018249408584,0.00159616919393456,0.105452059477012,0.00403429147755925
"X0.448",0.633125105520851,0.0314446751705725,0.509399127223901,0.28380362094275,0.0119821978774392,0.340774907749077,0.100540723217303,0.00446927374301676,0.229533413091779,0.00638762817280215
"X0.449",0.716528786088131,0.0811331948976565,0.615474991607922,0.30484423421954,0.014892160219103,0.384317343173432,0.234538695505238,0.0118116520351157,0.375662279952145,0.0114304925197512
"X0.450",0.690190781698464,0.18303174132305,0.68462571332662,0.287881259174686,0.0263608353303663,0.370848708487085,0.441872254139912,0.032561851556265,0.498034524012989,0.0188266935619432
"X24",0.593280432213405,0.317858202313853,0.701745552198724,0.252161148262926,0.0576857240671003,0.335239852398524,0.664413653261237,0.0871508379888268,0.529823961715946,0.0376533871238864
"X114",0.501435083572514,0.451646395728271,0.695031889895938,0.226716685695645,0.115713796644985,0.306088560885609,0.817505914160189,0.201596169193935,0.442146641599727,0.0875777441586821
"X221",0.458889076481513,0.547315336695343,0.654078549848943,0.226553580166368,0.211057856898322,0.301845018450185,0.855356539371409,0.374940143655227,0.345923773713895,0.187594553706505
"X253.35",0.483876413979402,0.577128448531593,0.593152064451158,0.267819279073561,0.318726463539884,0.32970479704797,0.84673876309564,0.539345570630487,0.310716116903093,0.335854765506808
"X253.36",0.539929089988182,0.485612577870068,0.532729103726083,0.351329310063611,0.388736733995207,0.385424354243542,0.835248394727949,0.6,0.351734746197231,0.449487308791394
"X253.37",0.616917102819517,0.311628596855532,0.480194696206781,0.469580818789757,0.422115713796645,0.442619926199262,0.818519770192633,0.513487629688747,0.432404717142369,0.472180198352664
"X253.38",0.66638527773088,0.148323939483833,0.462235649546828,0.578209101288534,0.392502567613831,0.47970479704797,0.778134504900304,0.349082202713488,0.450350367458554,0.412842494536897
"X201",0.662164443694074,0.0525066745772768,0.457032561262169,0.623878649486218,0.316843546730572,0.475461254612546,0.663737749239608,0.201436552274541,0.394975217911468,0.315010926206085
"X78",0.57318926219821,0.0226935627410264,0.463242698892246,0.570543141412494,0.214652516261554,0.408487084870849,0.498648191956742,0.0924181963288108,0.314476157921723,0.199865523617415
"X0.451",0.443356407226068,0.0112726194007713,0.439409197717355,0.430924808351003,0.128723040054776,0.3,0.317167962149375,0.0376695929768555,0.212442317552555,0.113968734241049
"X0.452",0.292419382069897,0.0068229012162563,0.394091977173548,0.278421138476594,0.0674426566244437,0.199815498154982,0.170158837445083,0.0137270550678372,0.129892326098103,0.0549672213817448
"X0.453",0.16224886037481,0.00385642242657965,0.329305135951662,0.149567770347415,0.03183841150291,0.115129151291513,0.0758702264278472,0.0043096568236233,0.073833532729448,0.0221886031265759
"X0.454",0.0656761776126963,0.00207653515277366,0.244712990936556,0.0541510357201109,0.0135227661759671,0.0603321033210332,0.0280500168976005,0.00159616919393456,0.0382840540078619,0.0100857286938981
"X0.455",0.0165456694242782,0.000889943636902996,0.157603222557905,0.0110911759908661,0.00530640191715166,0.0226937269372694,0.00811084825954714,0.000478850758180367,0.0152110750299094,0.00386619599932762
"X0.456",0.00219483369913895,0.000741619697419163,0.0840886203423968,0.000978633175664655,0.0015405682985279,0.0047970479704797,0.00168976005407232,0.000478850758180367,0.00170910955392241,0.00168095478231636
"X0.457",0,0.000296647878967665,0.0231621349446123,0,0.000171174255391989,0.000553505535055351,0.000675904021628929,0.000159616919393456,0,0.000840477391158178
"X0.458",0.000168833361472227,0.000148323939483833,0.00352467270896274,0,0,0.00018450184501845,0.000168976005407232,0,0,0
"X0.459",0,0,0,0,0,0,0,0,0,0
"X0.460",0,0,0,0,0,0,0,0,0,0
"X0.461",0,0,0.000167841557569654,0.000326211058554885,0,0,0,0,0,0
"X0.462",0,0,0.0018462571332662,0.00831838199314957,0,0.00018450184501845,0,0,0,0
"X0.463",0.00118183353030559,0.000296647878967665,0.0241691842900302,0.038329799380199,0,0.00202952029520295,0,0,0,0
"X0.464",0.034948505824751,0.00133491545535449,0.0882846592816381,0.0949274180394715,0.000171174255391989,0.0173431734317343,0.000168976005407232,0.000319233838786911,0.00512732866176722,0.000672381912926542
"X0.465",0.150768191794699,0.00637792939780481,0.186639812017456,0.182188876202903,0.00188291680931188,0.0752767527675277,0.00152078404866509,0.00127693535514765,0.0401640745171766,0.00168095478231636
"X0.466",0.333952388992065,0.0221002669830911,0.309499832158442,0.282661882237808,0.00222526532009586,0.197047970479705,0.0099695843190267,0.00399042298483639,0.118270381131431,0.00369810052109598
"X0.467",0.533344588890765,0.0538415900326313,0.447129909365559,0.376447561572337,0.00599109893871962,0.345571955719557,0.0383575532274417,0.00941739824421389,0.24030080328149,0.00605143721633888
"X23",0.687151781191964,0.123850489469,0.559248069822088,0.453270265862013,0.0145498117083191,0.450369003690037,0.105103075363298,0.0261771747805267,0.379593231926166,0.0137838292149941
"X66",0.776633462772244,0.23064372589736,0.630245048674052,0.480508889251346,0.0381718589524136,0.502029520295203,0.228286583305171,0.0699122106943336,0.493078106306614,0.0302571860816944
"X213",0.78389329731555,0.347374666271136,0.634273246055723,0.481813733485565,0.0758301951386511,0.505350553505535,0.407908077053058,0.154988028731046,0.544180481968894,0.0687510505967389
"X253.39",0.754178625696438,0.446010086027885,0.602886874790198,0.472353612787474,0.149435124957206,0.497970479704797,0.59158499493072,0.292897047086991,0.517860194838489,0.139687342410489
"X253.40",0.723113287185548,0.490358943933551,0.5337361530715,0.484260316424727,0.238445737761041,0.488745387453875,0.719499831023995,0.442777334397446,0.474277901213468,0.252143217347453
"X253.41",0.71720411953402,0.498368436665678,0.459718026183283,0.535149241559289,0.310510099281068,0.500369003690037,0.777965528894897,0.535833998403831,0.468808750640916,0.369810052109598
"X253.42",0.72784062130677,0.439483832690596,0.393588452500839,0.60137008644593,0.35107839780897,0.523431734317343,0.756167624197364,0.528810853950519,0.499059989745343,0.427298705664818
"X198.1",0.722944453824076,0.3119252447345,0.353810003356831,0.663513293100636,0.370763437179048,0.547416974169742,0.67032781345049,0.419154030327215,0.521791146812511,0.40695915279879
"X81.1",0.671787945297991,0.165974488282409,0.341221886539107,0.678682107323438,0.341321465251626,0.530627306273063,0.530922608989523,0.277893056664006,0.490856263886515,0.351991931417045
"X2.2",0.557656592942765,0.0634826460990804,0.350788855320577,0.611645734790409,0.286716877781582,0.4690036900369,0.377154444068942,0.16121308858739,0.406426251922748,0.278198016473357
"X0.468",0.425966570994428,0.0259566894096707,0.353642161799262,0.478714728429294,0.202327969873331,0.356642066420664,0.224400135180804,0.0735833998403831,0.313621603144762,0.184736930576567
"X0.469",0.281107546851258,0.0124592109166419,0.342396777442095,0.323927581145001,0.129578911331736,0.250922509225092,0.120648867860764,0.0296887470071828,0.200307639719706,0.109766347285258
"X0.470",0.158365693060949,0.00608128151883714,0.30093991272239,0.180231609851574,0.0705237932214995,0.151291512915129,0.0540723217303143,0.0116520351157223,0.117415826354469,0.057656749033451
"X0.471",0.0687151781191963,0.00326312666864432,0.241524001342732,0.0826945033436634,0.0342348510783978,0.083210332103321,0.0206150726596823,0.00335195530726257,0.0572551700564006,0.0260547991259035
"X0.472",0.0195846699307783,0.000889943636902996,0.171366230278617,0.0246289349208938,0.015919205751455,0.0367158671586716,0.00726596823251098,0.00127693535514765,0.0273457528627585,0.0114304925197512
"X0.473",0.00472733412122235,0.000444971818451498,0.108089963074857,0.00440384929049095,0.00667579596028757,0.0127306273062731,0.00168976005407232,0,0.00820372585882755,0.00437048243402252
"X0.474",0.000506500084416681,0.000593295757935331,0.0527022490768714,0.000326211058554885,0.00171174255391989,0.00166051660516605,0.000506928016221697,0.000319233838786911,0.000683643821568963,0.0023533366952429
"X0.475",0,0.000148323939483833,0.013595166163142,0,0.000171174255391989,0.000553505535055351,0,0.000159616919393456,0,0.000672381912926542
"X0.476",0.000168833361472227,0.000148323939483833,0.00167841557569654,0,0,0.00018450184501845,0.000168976005407232,0,0,0
"X0.477",0,0,0,0,0,0,0,0,0,0
"X0.478",0,0,0,0,0,0,0,0,0,0
"X0.479",0,0,0,0,0,0,0,0,0,0
"X0.480",0,0,0.00100704934541793,0.0053824824661556,0,0,0,0,0,0
"X0.481",0.000675333445888908,0.000148323939483833,0.0110775427995972,0.0247920404501713,0,0.000738007380073801,0,0,0.000170910955392241,0.000168095478231636
"X0.482",0.0108053351342225,0.00163156333432216,0.0424639140651225,0.0709509052356875,0,0.00977859778597786,0,0.000957701516360734,0.00290548624166809,0.000504286434694907
"X0.483",0.0707411784568631,0.0109759715218036,0.103222557905337,0.137824172239439,0.000342348510783978,0.0409594095940959,0,0.00415003990422985,0.0309348829259956,0.00117666834762145
"X18.4",0.192976532162755,0.0281815485019282,0.187143336690164,0.244168977328331,0.00256761383087984,0.118634686346863,0.000337952010814464,0.00893854748603352,0.105110237566228,0.00319381408640108
"X171",0.351173391862232,0.0663008009492732,0.282477341389728,0.37497961180884,0.00770284149263951,0.240959409594096,0.00760392024332545,0.0215482841181165,0.217227824303538,0.00924525130273996
"X219.1",0.533513422252237,0.146692376149511,0.373111782477341,0.503343663350188,0.0217391304347826,0.38339483394834,0.0228117607299763,0.059537110933759,0.350196547598701,0.0255505126912086
"X253.43",0.682424447070741,0.245624443785227,0.421785834172541,0.608709835263415,0.0510099281068127,0.493542435424354,0.0527205136870564,0.124660814046289,0.486583490001709,0.0574886535552194
"X253.44",0.775282795880466,0.342183328389202,0.429170862705606,0.671505464035231,0.103046901745977,0.568081180811808,0.114565731666103,0.230167597765363,0.606904802597847,0.117666834762145
"X253.45",0.807361134560189,0.399584692969445,0.395266868076536,0.715217745881585,0.172372475179733,0.605166051660517,0.186042581953363,0.358339984038308,0.672363698513075,0.205412674399059
"X253.46",0.805335134222522,0.421388312073569,0.333669016448473,0.73658457021693,0.243752139678192,0.615313653136531,0.260729976343359,0.463367916999202,0.708254999145445,0.308455202555051
"X195.1",0.780516630086105,0.42183328389202,0.273581738838536,0.745229163268635,0.286716877781582,0.619557195571956,0.299087529570801,0.498164405426975,0.703469492394462,0.377374348630022
"X80.1",0.72024312004052,0.396914862058736,0.226418261161464,0.73788941445115,0.314447107155084,0.61070110701107,0.29182156133829,0.453950518754988,0.676807383353273,0.391494368801479
"X9",0.621306770217795,0.293681400177989,0.206109432695535,0.701190670363725,0.325744608010955,0.569741697416974,0.240114903683677,0.35195530726257,0.618526747564519,0.354177172634056
"X0.484",0.497551916258653,0.165677840403441,0.201745552198724,0.604142880443647,0.305032523108524,0.497785977859779,0.1612031091585,0.232881085395052,0.512732866176722,0.312825684989074
"X0.485",0.354381225730204,0.0677840403441115,0.205773749580396,0.462404175501549,0.265320095857583,0.384317343173432,0.0978371071307874,0.132162809257781,0.381644163390873,0.258530845520256
"X0.486",0.227249704541617,0.0255117175912192,0.209466263846929,0.311042244332083,0.19103046901746,0.271955719557196,0.0508617776275769,0.0617717478052674,0.262006494616305,0.174987392839133
"X0.487",0.128313354718892,0.00993770394541679,0.200402819738167,0.179742293263742,0.128894214310168,0.160516605166052,0.0228117607299763,0.0277733439744613,0.150914373611348,0.107076819633552
"X0.488",0.0558838426473071,0.00459804212399881,0.173716012084592,0.0900342521611483,0.0744608010955152,0.0918819188191882,0.0103075363298412,0.00989624900239425,0.0804990599897453,0.0608505631198521
"X0.489",0.0194158365693061,0.00192821121328983,0.134944612286002,0.0335997390311532,0.0374871619308456,0.0415129151291513,0.00337952010814464,0.00351157222665603,0.0367458554093317,0.0289124222558413
"X0.490",0.00472733412122235,0.000444971818451498,0.094159113796576,0.00799217093459468,0.015919205751455,0.0166051660516605,0.00118283203785063,0.000957701516360734,0.014185609297556,0.0136157337367625
"X0.491",0.00151950025325004,0.000296647878967665,0.0562269217858342,0.000978633175664655,0.00701814447107155,0.0047970479704797,0.000168976005407232,0,0.00393095197402153,0.00638762817280215
"X0.492",0.000168833361472227,0.000148323939483833,0.0234978180597516,0,0.00171174255391989,0.000922509225092251,0,0.000159616919393456,0.000341821910784481,0.00201714573877963
"X0.493",0,0.000148323939483833,0.00453172205438067,0,0.000171174255391989,0.000553505535055351,0,0,0,0.000504286434694907
"X0.494",0.000168833361472227,0.000148323939483833,0.000167841557569654,0,0,0,0,0,0,0
"X0.495",0,0,0,0,0,0,0,0,0,0
"X0.496",0,0,0,0,0,0,0,0,0,0
"X0.497",0,0,0,0,0,0,0,0,0,0
"X0.498",0,0,0,0.00130484423421954,0,0,0,0,0,0
"X0.499",0,0,0.00167841557569654,0.0106018594030338,0,0.00018450184501845,0,0,0,0.000168095478231636
"X55",0.00168833361472227,0.00177988727380599,0.00923128566633098,0.036861849616702,0,0.003690036900369,0,0.00239425379090184,0.00170910955392241,0.000336190956463271
"X172.1",0.0173898362316394,0.00845446455057846,0.0303793219201074,0.0784537595824499,0.000342348510783978,0.016789667896679,0,0.00750199521149242,0.0146983421637327,0.00168095478231636
"X226",0.0558838426473071,0.0252150697122516,0.0597515944947969,0.149567770347415,0.00290996234166381,0.055719557195572,0,0.0175578611332801,0.0618697658519911,0.00588334173810724
"X253.47",0.140469356744893,0.0597745476119846,0.0970124202752601,0.253139781438591,0.0109551523450873,0.129520295202952,0.000168976005407232,0.0461292897047087,0.145616133994189,0.0181543116490166
"X253.48",0.260172210028702,0.123553841590033,0.134776770728432,0.380688305333551,0.0267031838411503,0.231180811808118,0.00168976005407232,0.0970470869912211,0.262006494616305,0.0443772062531518
"X253.49",0.38814789802465,0.202758825274399,0.153071500503525,0.498450497471864,0.0556316330023964,0.341143911439114,0.00405542412977357,0.180367118914605,0.406084430011964,0.0855605984199025
"X253.50",0.495694749282458,0.267724710768318,0.156764014770057,0.601206980916653,0.105100992810681,0.44280442804428,0.00827982426495438,0.28635275339186,0.540933173816442,0.157169272146579
"X244",0.571500928583488,0.302135864728567,0.143336690164485,0.670689936388844,0.165011982197877,0.515313653136531,0.0130111524163569,0.388986432561852,0.66586908220817,0.243906538914103
"X133",0.587708931284822,0.305250667457728,0.121685129237999,0.689773283314304,0.217562478603218,0.550738007380074,0.0202771206488679,0.453471667996808,0.742437190223893,0.32274331820474
"X11.2",0.533344588890765,0.307327202610501,0.103390399462907,0.668406458978959,0.242896268401232,0.548892988929889,0.0280500168976005,0.446608140462889,0.743633566911639,0.360564800806858
"X0.500",0.444369407394901,0.297686146544052,0.0872776099362202,0.586364377752406,0.265148921602191,0.506088560885609,0.0294018249408584,0.39074221867518,0.66057084259101,0.345604303244243
"X0.501",0.332939388823231,0.227528923168199,0.077207116482041,0.47643125101941,0.273878808627182,0.429151291512915,0.0256843528218993,0.298004788507582,0.541104084771834,0.309631870902673
"X0.502",0.225223704203951,0.124147137347968,0.0753608593487748,0.348067199478062,0.256932557343376,0.32619926199262,0.0170665765461304,0.199680766161213,0.402495299948727,0.279038493864515
"X0.503",0.135066689177782,0.0456837733610205,0.0713326619671031,0.229652585222639,0.228004108182129,0.220479704797048,0.0101385603244339,0.11779728651237,0.266279268501111,0.239199865523617
"X0.504",0.0678710113118352,0.0134974784930288,0.0709969788519638,0.137497961180884,0.169120164327285,0.130258302583026,0.00591416018925313,0.0568236233040702,0.155358058451547,0.17061691040511
"X0.505",0.0278575046429174,0.00430139424503115,0.0662974152400134,0.0698091665307454,0.115029099623417,0.0717712177121771,0.00304156809733018,0.0245810055865922,0.0820372585882755,0.108589678937637
"X0.506",0.00979233496538916,0.00222485909225749,0.0599194360523666,0.0256075680965585,0.0710373159876755,0.0359778597785978,0.00185873605947955,0.0097366320830008,0.0389676978294309,0.0635400907715582
"X0.507",0.00287016714502786,0.000741619697419163,0.0480026854649211,0.00733974881748491,0.0335501540568299,0.014760147601476,0.000675904021628929,0.00319233838786911,0.0174329174500085,0.0334510001680955
"X0.508",0.000675333445888908,0.000593295757935331,0.0325612621685129,0.00179416082205187,0.015576857240671,0.00571955719557196,0.000168976005407232,0.00127693535514765,0.00649461630490514,0.0164733568667003
"X0.509",0.000675333445888908,0,0.0157771064115475,0.000163105529277443,0.00633344744950359,0.0018450184501845,0,0.000159616919393456,0.00170910955392241,0.00722810556396033
"X0.510",0.000168833361472227,0.000148323939483833,0.00537092984222894,0.000163105529277443,0.00136939404313591,0.000738007380073801,0,0.000319233838786911,0.000170910955392241,0.00201714573877963
"X0.511",0,0.000148323939483833,0.00100704934541793,0,0.000171174255391989,0.0003690036900369,0,0,0,0.000168095478231636
"X0.512",0,0.000148323939483833,0,0,0,0,0,0,0,0
"X0.513",0,0,0,0,0,0,0,0,0,0
"X0.514",0,0,0,0,0,0,0,0,0,0
"X0.515",0,0,0,0,0,0,0,0,0,0
"X0.516",0,0,0,0.000326211058554885,0,0,0,0,0,0
"X0.517",0,0,0,0.00342521611482629,0,0.00018450184501845,0,0.000478850758180367,0,0
"X136.1",0.000506500084416681,0.000296647878967665,0.000671366230278617,0.0122329146958082,0,0.0003690036900369,0,0.00335195530726257,0,0.000504286434694907
"X253.51",0.00135066689177782,0.00237318303174132,0.00234978180597516,0.028380362094275,0.000342348510783978,0.00313653136531365,0,0.0103750997605746,0.00290548624166809,0.00302571860816944
"X253.52",0.00675333445888908,0.00711954909522397,0.00486740516951997,0.0557820910128853,0.00325231085244779,0.0143911439114391,0,0.0277733439744613,0.0172620064946163,0.0102538241721298
"X253.53",0.0158703359783893,0.0154256897063186,0.0080563947633434,0.0955798401565813,0.00855871276959945,0.042619926199262,0,0.068316041500399,0.0534951290377713,0.0255505126912086
"X212",0.0381563396927233,0.0308513794126372,0.0110775427995972,0.149078453759582,0.0219103046901746,0.0839483394833948,0,0.129768555466879,0.11519398393437,0.0568162716422928
"X135",0.0705723450953908,0.0530999703352121,0.0134273246055723,0.207796444299462,0.0438206093803492,0.145940959409594,0,0.213248204309657,0.203042215005982,0.106236342242394
"X132",0.109572851595475,0.0704538712548205,0.0139308492782813,0.265862012722231,0.0753166723724752,0.197232472324723,0,0.307901037509976,0.290548624166809,0.180030257186082
"X16.1",0.135573189262198,0.0802432512607535,0.0147700570661296,0.303050073397488,0.112119137281753,0.248339483394834,0.000337952010814464,0.376855546687949,0.366091266450179,0.247940830391662
"X0.518",0.14553435758906,0.0790566597448828,0.0172876804296744,0.306312183983037,0.139335843889079,0.275830258302583,0.000506928016221697,0.407661612130886,0.411382669629123,0.294335182383594
"X0.519",0.136079689346615,0.0838030258083655,0.0176233635448137,0.285108465176969,0.15063334474495,0.267158671586716,0.000675904021628929,0.390422984836393,0.400102546573235,0.308623298033283
"X0.520",0.106196184366031,0.086027884900623,0.017455521987244,0.23470885663024,0.168606641561109,0.228044280442804,0.00118283203785063,0.330885873902634,0.34780379422321,0.293326609514204
"X0.521",0.0720918453486409,0.0614061109463067,0.0156092648539778,0.169303539389985,0.170147209859637,0.168634686346863,0.00135180804325786,0.249960095770152,0.256879165954538,0.263741805345436
"X0.522",0.0445720074286679,0.0293681400177989,0.0146022155085599,0.110911759908661,0.157309140705238,0.10830258302583,0.00135180804325786,0.171268954509178,0.171423688258417,0.245251302739956
"X0.523",0.0209353368225561,0.0100860278849006,0.0132594830480027,0.0654053172402544,0.134029441971927,0.0712177121771218,0.000844880027036161,0.103750997605746,0.0984447103059306,0.215162212136494
"X0.524",0.0087793347965558,0.00296647878967665,0.0109097012420275,0.0329473169140434,0.102019856213625,0.038929889298893,0.000168976005407232,0.0498004788507582,0.0524696633054179,0.160194990754749
"X0.525",0.00337666722944454,0.00118659151587066,0.00889560255119167,0.0133746534007503,0.0694967476891476,0.0193726937269373,0.000168976005407232,0.0245810055865922,0.0263202871304051,0.104723482938309
"X0.526",0.00118183353030559,0.000296647878967665,0.00788855320577375,0.00456695481976839,0.0403971242725094,0.00940959409594096,0,0.00925778132482043,0.0114510340112801,0.0645486636409481
"X0.527",0.000675333445888908,0.000296647878967665,0.00738502853306479,0.00195726635132931,0.0196850393700787,0.003690036900369,0,0.00383080606544294,0.00444368484019826,0.0324424272987057
"X0.528",0.000168833361472227,0.000148323939483833,0.00604229607250755,0.000489316587832327,0.00872988702499144,0.0018450184501845,0,0.000957701516360734,0.00188002050931465,0.0151285930408472
"X0.529",0.000168833361472227,0.000148323939483833,0.0018462571332662,0.000163105529277443,0.0030811365970558,0.0011070110701107,0,0,0.000512732866176722,0.00722810556396033
"X0.530",0,0,0.000839207787848271,0,0.000342348510783978,0.0003690036900369,0,0,0,0.00117666834762145
"X0.531",0,0,0.000503524672708963,0,0,0,0,0,0,0.000168095478231636
"X0.532",0,0,0,0,0,0,0,0,0,0
"X0.533",0,0,0,0,0,0,0,0,0,0
"X0.534",0,0,0,0,0,0,0,0,0,0
"X0.535",0,0,0,0,0,0,0,0,0,0
"X0.536",0,0,0,0,0,0,0,0,0,0
"X0.537",0,0,0,0,0,0.00018450184501845,0,0.000159616919393456,0,0
"X0.538",0,0,0,0.0011417387049421,0,0.0003690036900369,0,0.00207501995211492,0,0.000336190956463271
"X0.539",0,0,0,0.00293589952699397,0.000171174255391989,0.0003690036900369,0,0.00909816440542698,0,0.00353000504286435
"X0.540",0,0.000148323939483833,0.000167841557569654,0.00636111564182026,0.00136939404313591,0.00202952029520295,0,0.0301675977653631,0.00170910955392241,0.00924525130273996
"X0.541",0.000168833361472227,0,0.000335683115139308,0.0106018594030338,0.00188291680931188,0.00682656826568266,0,0.0700718276137271,0.00495641770637498,0.0223566986048075
"X0.542",0.000506500084416681,0.000889943636902996,0.000335683115139308,0.0187571358669059,0.00599109893871962,0.0156826568265683,0,0.130407023144453,0.00957101350196548,0.050260547991259
"X0.543",0.000844166807361135,0.00148323939483833,0.000335683115139308,0.0257706736258359,0.0138651146867511,0.0252767527675277,0,0.198882681564246,0.0172620064946163,0.0939653723314843
"X0.544",0.00168833361472227,0.000889943636902996,0.000503524672708963,0.033925950089708,0.0244779185210544,0.03690036900369,0,0.266719872306464,0.0271748419073663,0.144057824844512
"X0.545",0.0018571669761945,0.00118659151587066,0.000671366230278617,0.0358832164410373,0.0282437521396782,0.0435424354243542,0,0.31316839584996,0.0328149034353102,0.189611699445285
"X0.546",0.00151950025325004,0.00177988727380599,0.000671366230278617,0.0373511662045343,0.0326942827798699,0.0455719557195572,0.000168976005407232,0.326735833998404,0.0352076568108016,0.222894604135149
"X0.547",0.00151950025325004,0.00370809848709582,0.00100704934541793,0.0342521611482629,0.0412529955494694,0.0416974169741697,0,0.306783719074222,0.036916766364724,0.221213649352832
"X0.548",0.000844166807361135,0.00415307030554731,0.00167841557569654,0.0280541510357201,0.047244094488189,0.0322878228782288,0,0.262090981644054,0.0343531020338404,0.200537905530341
"X0.549",0.000337666722944454,0.00103826757638683,0.0018462571332662,0.0215299298646224,0.0451900034234851,0.0223247232472325,0,0.203032721468476,0.0271748419073663,0.18187930744663
"X0.550",0.000337666722944454,0.000444971818451498,0.0018462571332662,0.0140270755178601,0.0402259500171174,0.0156826568265683,0,0.137270550678372,0.0170910955392241,0.179021684316692
"X0.551",0.000168833361472227,0.000148323939483833,0.00134273246055723,0.00831838199314957,0.0296131461828141,0.0114391143911439,0,0.084756584197925,0.0105964792343189,0.153303076147252
"X0.552",0,0,0.000839207787848271,0.00440384929049095,0.0219103046901746,0.00608856088560886,0,0.0454908220271349,0.00649461630490514,0.115817784501597
"X0.553",0,0,0.000671366230278617,0.00260968846843908,0.0123245463882232,0.0025830258302583,0,0.0220271348762969,0.00273457528627585,0.0763153471171625
"X0.554",0,0,0.000671366230278617,0.00065242211710977,0.00496405340636768,0.0011070110701107,0,0.00845969672785315,0.00136728764313793,0.0428643469490671
"X0.555",0,0,0.000335683115139308,0.000326211058554885,0.00188291680931188,0.0011070110701107,0,0.00446927374301676,0,0.0225247940830392
"X0.556",0,0,0.000167841557569654,0.000326211058554885,0.00171174255391989,0.0011070110701107,0,0.00159616919393456,0,0.00823667843335014
"X0.557",0,0,0,0,0.000513522766175967,0.000738007380073801,0,0,0.000170910955392241,0.00319381408640108
"X0.558",0,0,0,0,0,0.0003690036900369,0,0,0,0.000504286434694907
"X0.559",0,0,0,0,0,0,0,0,0,0
"X0.560",0,0,0,0,0,0,0,0,0,0
"X0.561",0,0,0,0,0,0,0,0,0,0
"X0.562",0,0,0,0,0,0,0,0,0,0
"X0.563",0,0,0,0,0,0,0,0,0,0
"X0.564",0,0,0,0,0,0,0,0,0,0
"X0.565",0,0,0,0,0,0,0,0,0,0
"X0.566",0,0,0,0,0,0,0,0.000319233838786911,0,0.000672381912926542
"X0.567",0,0,0,0,0.000171174255391989,0,0,0.00367118914604948,0,0.00151285930408472
"X0.568",0,0,0,0.000163105529277443,0.000171174255391989,0.00018450184501845,0,0.0164405426975259,0,0.00319381408640108
"X0.569",0,0,0,0.000326211058554885,0,0.00018450184501845,0,0.0370311252992817,0.000170910955392241,0.00504286434694907
"X0.570",0,0,0,0.000326211058554885,0.000342348510783978,0.000553505535055351,0,0.072146847565842,0.000170910955392241,0.0127752563456043
"X0.571",0,0,0,0.000489316587832328,0.000684697021567956,0.00129151291512915,0,0.105347166799681,0.000341821910784481,0.0247100353000504
"X0.572",0,0,0,0.000489316587832328,0.00136939404313591,0.0018450184501845,0,0.142378292098962,0.000512732866176722,0.0364767187762649
"X0.573",0,0,0,0.000815527646387213,0.00102704553235193,0.00239852398523985,0,0.167597765363128,0.000512732866176722,0.0519415027735754
"X0.574",0,0,0,0.000978633175664655,0.0015405682985279,0.0029520295202952,0,0.17414205905826,0.000683643821568963,0.0621953269457052
"X0.575",0,0,0,0.00146794976349698,0.000855871276959945,0.0022140221402214,0,0.167438148443735,0.000512732866176722,0.0647167591191797
"X0.576",0,0,0,0.0011417387049421,0.0015405682985279,0.0018450184501845,0,0.145570630486832,0.000341821910784481,0.0598419902504623
"X0.577",0,0.000148323939483833,0,0.000815527646387213,0.00136939404313591,0.0022140221402214,0,0.111412609736632,0,0.0485795932089427
"X0.578",0,0,0,0.0011417387049421,0.000684697021567956,0.00166051660516605,0,0.0785315243415802,0,0.0495881660783325
"X0.579",0,0,0,0.000978633175664655,0.000855871276959945,0.00129151291512915,0,0.05219473264166,0.000170910955392241,0.0440410152966885
"X0.580",0,0,0,0.000815527646387213,0.000684697021567956,0.000922509225092251,0,0.0285714285714286,0.000170910955392241,0.0327786182551689
"X0.581",0,0,0,0.00065242211710977,0.000342348510783978,0.000553505535055351,0,0.0137270550678372,0,0.0237014624306606
